,,sim_total_insn, sim_cycle, sim_CPI, dl1.misses, dl1.miss_rate, total_power, avg_total_power_insn, total_dcache_access, Access Time: 8.89694e-09
aes_asc256.txt,,126687,111096,0.9982,531,0.0161,48837263.6882,385.4955,33055
aes_random.txt,,126687,111160,0.9988,622,0.0188,7294164.3088,57.5763,33055
O0log.txt,,126687,111160,0.9988,622,0.0188,7294164.3088,57.5763,33055
O1log.txt,,70887,60872,1.1146,619,0.0481,3994335.8205,56.3479,12863
O2log.txt,,57500,50103,1.2181,620,0.0513,3287689.0461,57.1772,12079
O3log.txt,,57500,50103,1.2181,620,0.0513,3287689.0461,57.1772,12079
 aes_asc4.txt,,126687,111096,0.9982,531,0.0161,7993706.7072,63.0981,33055
 aes_B64.txt,,4,33,8.2500,1,1.0000,2218.1355,554.5339,0
 aes_fifo.txt,,126687,111160,0.9988,622,0.0188,7294164.3088,57.5763,33055
